Day fraction since midnight on 8/7/2024,raw (L/min),filter (volts),sludge (volts),turbidityInfluent (NTU),turbidityEffluent (NTU),turbidityClarified (NTU),turbidityTubeSettler (),coagulantDoseController (rpm),masterflexPumpController (),coagulantDose(mg/L) (),coagDoseToFlow(mL/s) (),setGlobalVariables (),flocculatedTurbidity (NTU),flocSaturation (),tubeSettlerController (),shiftedInfluent (NTU),DOM (mg/L)
0.38362974,30.11222458,0.54928154,0.40554625,25.3642807,0.8904177,1.69962084,55.31117249,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38368761,30.10433578,0.54948187,0.40257573,25.24991226,0.88376302,1.73311818,29.84767342,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38374549,30.1804657,0.54934639,0.40397123,25.13425446,0.88376302,1.77438056,15.52555656,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38380336,30.18913651,0.54993469,0.40001178,25.13425446,0.88376999,1.94907606,8.80792618,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38386123,30.25545311,0.54988658,0.40086731,25.11242676,0.88376999,1.94907606,0.0,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3839191,30.2952404,0.54990917,0.40559551,25.11242676,0.82851189,1.90706861,2.51825953,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38397697,30.22169113,0.5494464,0.40201417,25.15636826,0.8463015,1.77904296,2.09927845,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38403484,30.14294052,0.55007184,0.40442184,25.15636826,0.8463015,1.69406235,1.60180032,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38409271,30.30989647,0.55013645,0.40731314,25.23276711,0.98512131,1.6372081,1.27525926,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38415058,30.15458298,0.55021614,0.40985921,25.28933716,0.97879308,1.6372081,1.04797673,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38420846,30.12974167,0.55042815,0.40532348,25.28933716,0.97528625,1.63720999,1.08213437,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38426633,30.15799141,0.55060619,0.40568259,25.28933999,0.97528625,1.56975079,1.08213437,4.0,0.63157895,0.0,0.014,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3843242,30.08355713,0.55063868,0.39976862,25.16311264,0.90773928,1.56975079,1.13151872,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38438206,30.12557411,0.55080879,0.40242445,25.05231857,0.90773928,1.45759952,1.09859586,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38443994,30.2521534,0.55101466,0.41239768,25.23084641,1.19828618,1.4350853,1.03098583,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3844978,30.17399025,0.55078983,0.40932819,25.27492523,1.06924796,1.41933966,1.03098583,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38455569,30.35232544,0.55104774,0.41003233,25.39727402,1.00182688,1.40163076,0.9578768,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38461357,30.45222473,0.55112094,0.41135511,25.43490601,1.00182688,1.37328625,0.89923549,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38467142,30.43057251,0.55110723,0.41118401,25.30321884,1.00182999,1.37328625,0.89923549,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38472929,30.4399929,0.55114251,0.40718028,25.30321884,1.00182999,1.37328999,0.82828641,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38478716,30.39034081,0.55132908,0.40401423,25.07834435,0.86972278,1.26797509,0.83271766,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38484503,30.17746925,0.55131471,0.40812382,25.02088928,0.82734138,1.2432698,0.87744892,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38490291,30.05264664,0.55129135,0.4057593,25.05545616,0.87587327,1.2432698,0.91073811,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38496078,30.01777458,0.55130696,0.40649724,25.05545616,0.83034557,1.26059973,0.90688217,0.0,0.63157895,0.0,0.0,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38501865,30.1191349,0.55142254,0.40487674,25.1155262,0.7857818,1.22221124,0.90688217,5.64421152,0.63157895,2.80260583,0.0197799,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38507651,30.20099831,0.55164874,0.40211698,25.15012741,0.74982631,1.17440808,0.91234457,5.67955715,0.63157895,2.80260583,0.01987426,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38513439,30.26476669,0.55169994,0.40296409,25.16641235,0.69320607,1.12815666,0.93335712,5.67356671,0.63157895,2.80260583,0.01989313,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38519226,30.17674065,0.55168539,0.40131792,25.23052216,0.67212242,1.09827495,0.96614754,5.64720656,0.63157895,2.80260583,0.01976732,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38525013,30.08483505,0.55185312,0.40739492,25.3735199,0.66349053,1.06934178,0.98381972,5.65858936,0.63157895,2.80260583,0.01968135,1.0,0.0,0.0,15.78947368,0.0,0.0
0.385308,30.01251221,0.55176896,0.40809298,25.29479218,0.65282798,1.06934178,1.01852405,5.6615844,0.63157895,2.80260583,0.01961425,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38536588,30.00539589,0.55192137,0.41023904,25.29479218,0.65282798,1.01105654,1.01852405,5.6214452,0.63157895,2.80260583,0.01973167,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38542375,30.16884422,0.55200368,0.40561697,25.29479999,0.62228739,1.01007044,1.10009718,5.68794455,0.63157895,2.80260583,0.01998958,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38548161,30.18553352,0.55187756,0.40470228,25.29479999,0.63700855,1.00787246,1.12335432,5.64900401,0.63157895,2.80260583,0.01978409,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38553948,30.09103012,0.55206305,0.40515682,25.38476944,0.62440866,1.00787246,1.13077188,5.61126106,0.63157895,2.80260583,0.01973377,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38559736,29.96842384,0.55189347,0.41374233,25.59452438,0.61102891,0.97588742,1.15917218,5.62324265,0.63157895,2.80260583,0.01976313,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38565524,29.92637253,0.55186921,0.40883595,25.61279678,0.61195254,0.96398014,1.18405426,5.61066226,0.63157895,2.80260583,0.01967716,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3857131,29.93740273,0.55186051,0.4056679,25.370224,0.60980916,0.98625273,1.25033295,5.67086546,0.63157895,2.8083888,0.01986484,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38577099,30.0736084,0.55205137,0.41007712,25.50667191,0.60462648,0.97306186,1.33971357,5.69487881,0.63157895,2.8083888,0.01973247,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38582885,30.17014313,0.55187309,0.40611336,26.00169373,0.60462648,0.95077765,1.42951107,5.65345637,0.63157895,2.8083888,0.01983962,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38588671,30.16589546,0.55206925,0.40565589,25.85121536,0.6230765,0.95746768,1.49910378,5.6432505,0.63157895,2.8083888,0.0198018,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38594458,30.07584763,0.55188197,0.40774298,25.72729111,0.67439198,0.97365808,1.49910378,5.66546269,0.63157895,2.8083888,0.01992787,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38600246,30.03000641,0.55196553,0.40653628,25.65135193,0.70334858,0.95034498,1.76701748,5.69367768,0.63157895,2.8083888,0.01990476,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38606033,30.21527481,0.55196971,0.40673113,25.65135193,0.69642043,0.95034498,1.91343892,5.6738674,0.63157895,2.8083888,0.01981441,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3861182,30.18881798,0.5519132,0.40263721,25.57863617,0.7152884,0.94066274,1.89051092,5.64925402,0.63157895,2.8083888,0.01985433,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38617606,30.0667572,0.55179662,0.40510541,25.55440521,0.7152884,0.92332768,1.87009728,5.6630615,0.63157895,2.8083888,0.01974717,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38623394,30.00239944,0.55200428,0.41004848,25.63053894,0.71528999,0.91696978,1.87889707,5.6018277,0.63157895,2.8083888,0.01971566,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38629181,30.0320282,0.55208319,0.40859172,25.63053894,0.84848005,0.90828848,1.94384515,5.63964853,0.63157895,2.8083888,0.01965683,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38634968,30.10671234,0.55205119,0.40609455,25.45058441,0.77331239,0.95928341,2.01638436,5.65165557,0.63157895,2.8083888,0.01977239,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38640755,30.12670708,0.55202162,0.40089083,25.55701828,0.77331239,0.95764267,2.07046103,5.71301793,0.63157895,2.82447964,0.02005262,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38646543,30.11598778,0.55206877,0.40332693,25.55701828,0.70866168,0.94388831,2.10824037,5.73294172,0.63157895,2.82447964,0.01985609,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38652329,30.16744995,0.55212986,0.40366638,25.54599762,0.69271302,0.91572714,2.10131907,5.71664018,0.63157895,2.82447964,0.02004839,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38658117,30.09050751,0.55207562,0.40791306,25.49899673,0.69271302,0.91572714,2.13859558,5.68101759,0.63157895,2.82447964,0.01987511,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38663903,29.96249771,0.55232656,0.41077927,25.42962646,0.65259081,0.90021539,2.15567422,5.65143329,0.63157895,2.82447964,0.0198096,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3866969,29.96178627,0.55234867,0.40465796,25.42962646,0.65259081,0.90021539,2.15567422,5.67920683,0.63157895,2.82447964,0.01975677,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38675477,29.91000366,0.55186069,0.39970741,25.28874969,0.63203472,0.97339827,2.15567999,5.67316892,0.63157895,2.82447964,0.01982439,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38681265,29.91431618,0.55241233,0.40056747,25.18569183,0.626845,0.95623565,2.23076415,5.63030149,0.63157895,2.82447964,0.01977368,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38687052,29.97940826,0.55223948,0.40302432,25.22181702,0.61077398,0.94606107,2.22806621,5.67679116,0.63157895,2.82447964,0.0198096,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38692838,29.95091248,0.55225486,0.4045704,25.20330238,0.59921694,0.9057073,2.24504256,5.650226,0.63157895,2.82447964,0.01979058,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38698626,29.96108818,0.55210012,0.40687191,25.20330238,0.58991438,0.91322213,2.24569988,5.63211297,0.63157895,2.82447964,0.01976311,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38704413,30.00163269,0.55224705,0.40943208,25.20407677,0.58486468,0.9178108,2.26289344,5.69067848,0.63157895,2.82447964,0.01997443,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38710199,30.09789276,0.55217618,0.40772048,25.20407677,0.59725839,0.99489444,2.26289344,5.65006376,0.63157895,2.81088229,0.01978364,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38715987,30.06680679,0.55229408,0.40325543,25.61087036,0.58919156,0.93150699,2.27385616,5.63684494,0.63157895,2.81088229,0.01978994,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38721774,30.01388359,0.55218416,0.40361431,25.51163483,0.59168571,0.89407921,2.27502561,5.67169439,0.63157895,2.81088229,0.01986565,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38727561,30.07286835,0.55160999,0.40677056,25.38214874,0.58695352,0.83994162,2.27502561,5.69332574,0.63157895,2.81088229,0.01968269,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38733348,29.97027779,0.55234605,0.40965685,25.44054794,0.59384352,0.81333625,2.21911526,5.66688775,0.63157895,2.81088229,0.01970582,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38739134,29.89978981,0.55220205,0.40519848,25.42214584,0.59320492,0.81333625,2.21029592,5.61160879,0.63157895,2.81088229,0.01959857,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38744922,29.95530701,0.55223364,0.40269348,25.42150879,0.61721438,0.77042645,2.21461487,5.65066468,0.63157895,2.81088229,0.01988668,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38750709,30.11059952,0.55214405,0.40052414,25.28649521,0.60790265,0.76577449,2.21977282,5.66087962,0.63157895,2.81088229,0.01994767,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38756496,30.26678467,0.55234331,0.4014768,25.17203522,0.5783807,0.76698053,2.24214816,5.7456001,0.63157895,2.81088229,0.01992664,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38762283,30.31122017,0.55217361,0.40334862,25.17203522,0.59535003,0.76698053,2.26207519,5.674699,0.63157895,2.81088229,0.01998132,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38768072,30.37189293,0.55238116,0.40361765,25.17203999,0.59535003,0.78135246,2.22682357,5.73959197,0.63157895,2.81088229,0.01987617,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38773856,30.34626389,0.5525223,0.40587905,25.2480011,0.55261511,0.77482116,2.25055575,5.68010657,0.63157895,2.81088229,0.01988878,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38779644,30.20808411,0.55256397,0.40184373,25.2480011,0.54526961,0.7849189,2.31429839,5.68881978,0.63157895,2.80954726,0.02000126,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38785431,30.15142441,0.55258054,0.40547985,25.20907593,0.54074013,0.77766156,2.27923799,5.65278525,0.63157895,2.80954726,0.01971328,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38791218,30.1308918,0.5526877,0.40640879,25.26062012,0.56921321,0.7618416,2.27923799,5.67260442,0.63157895,2.80954726,0.01974271,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38797005,30.02624702,0.55291444,0.4046756,25.27896881,0.55602658,0.75252849,2.26697111,5.65578843,0.63157895,2.80954726,0.01976583,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38802792,30.13106346,0.55294311,0.40612507,25.27896881,0.55602658,0.75475717,2.30873084,5.6305639,0.63157895,2.80954726,0.01987303,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38808579,30.08561134,0.5529387,0.40594235,25.26408386,0.54570192,0.75475717,2.37802839,5.66599779,0.63157895,2.80954726,0.01981628,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38814366,30.05137634,0.55290931,0.40499014,25.19312668,0.54273772,0.7412293,2.42632151,5.6383718,0.63157895,2.80954726,0.01975532,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38820155,30.04955864,0.5528971,0.40060401,25.18597794,0.56251812,0.72663146,2.40864491,5.65038307,0.63157895,2.80954726,0.01975532,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3882594,29.93448257,0.55295056,0.40095446,25.14517975,0.56723881,0.72745335,2.36250567,5.64317617,0.63157895,2.80954726,0.01966283,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38831728,29.93127632,0.55279237,0.40445182,25.26174545,0.54733926,0.72745335,2.36650181,5.66299534,0.63157895,2.80954726,0.01977003,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38837514,29.89733505,0.55299067,0.40055692,25.27651024,0.54733926,0.70156318,2.36650181,5.66539752,0.63157895,2.80954726,0.01968596,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38843301,30.08546638,0.55288166,0.40250933,25.38527298,0.54733999,0.70135653,2.33626151,5.65218498,0.63157895,2.80954726,0.01975322,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3884909,30.1372757,0.55282807,0.40237528,25.36323166,0.54797763,0.70375693,2.33718443,5.64627602,0.63157895,2.80511999,0.01976617,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38854876,30.18883705,0.55298764,0.39676446,25.44400406,0.53979516,0.70334822,2.31493092,5.6402802,0.63157895,2.80511999,0.01971999,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38860663,30.12087631,0.55286813,0.40509567,25.44400406,0.55625623,0.70334822,2.35261178,5.69484615,0.63157895,2.80511999,0.01982493,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38866449,30.06331635,0.55294716,0.40260255,25.71349716,0.55892271,0.68564248,2.34685969,5.66486493,0.63157895,2.80511999,0.0198711,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38872237,30.22179604,0.55294585,0.40160638,25.84725189,0.54561776,0.69284952,2.35553885,5.69304708,0.63157895,2.80511999,0.01993616,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38878023,30.31076431,0.55283892,0.40371683,25.77067566,0.52872944,0.68196738,2.3458364,5.65886841,0.63157895,2.80511999,0.01994036,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38883811,30.31669426,0.5531072,0.40116659,25.6284256,0.52872944,0.65958887,2.3458364,5.69484615,0.63157895,2.80511999,0.01998653,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38889599,30.26954269,0.55301046,0.40182668,25.65513611,0.52872999,0.62571865,2.36814141,5.66966209,0.63157895,2.80511999,0.01983122,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38895385,30.24528503,0.55287778,0.39785114,25.77305984,0.5199331,0.61428684,2.37508297,5.64387762,0.63157895,2.80511999,0.01982073,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38901172,30.11258698,0.55330968,0.39972106,25.60676193,0.52750087,0.59275705,2.4182055,5.6402802,0.63157895,2.80511999,0.01984172,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38906959,30.09222603,0.55334663,0.40182409,25.71324921,0.52750087,0.59275705,2.37847972,5.63428367,0.63157895,2.80511999,0.01962555,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38912746,30.04211807,0.55337363,0.40112972,25.56615067,0.52750999,0.59275999,2.3858068,5.68465216,0.63157895,2.80511999,0.01990048,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38918533,30.10343933,0.55334216,0.40503496,25.42815399,0.54461503,0.55915117,2.39612341,5.6430291,0.63157895,2.82420162,0.01990273,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38924319,30.08314514,0.55333173,0.40062502,25.41406631,0.54461503,0.54897833,2.39612341,5.68347759,0.63157895,2.82420162,0.01989006,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38930108,30.03699112,0.5536539,0.40152067,25.38548279,0.54461999,0.54897833,2.45171714,5.66959237,0.63157895,2.82420162,0.01983723,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38935894,29.94025612,0.55381948,0.40585494,25.4237175,0.54461999,0.54897999,2.45171714,5.64000989,0.63157895,2.82420162,0.01971046,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38941681,29.85801125,0.5534808,0.40212125,25.59176636,0.54461999,0.51553226,2.47684908,5.6430291,0.63157895,2.82420162,0.01974849,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38947469,29.89657211,0.553249,0.40471962,25.66149902,0.54461999,0.50902689,2.47684908,5.70158847,0.63157895,2.82420162,0.01972525,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38953255,29.96957588,0.55333173,0.40235621,25.47939682,0.47622195,0.50821012,2.55943441,5.66295164,0.63157895,2.82420162,0.01977384,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38959042,30.06917953,0.55359173,0.40645352,25.4536972,0.49540588,0.51655805,2.56762576,5.67804368,0.63157895,2.82420162,0.02014995,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3896483,30.07803345,0.55358618,0.40411136,25.4536972,0.49540588,0.5340727,2.53750038,5.70762507,0.63157895,2.82420162,0.01995345,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38970616,30.23851585,0.55362594,0.40387157,25.45369999,0.48769501,0.52724314,2.58698559,5.75290335,0.63157895,2.82420162,0.02018587,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38976403,30.2171402,0.55365157,0.40497342,25.45369999,0.49081889,0.52724314,2.53802991,5.71064427,0.63157895,2.82420162,0.01996401,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3898219,30.07575989,0.55351025,0.40380016,25.52986526,0.49678954,0.54817694,2.55182457,5.70883297,0.63157895,2.82420162,0.01983723,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38987977,30.08457375,0.55376589,0.39942408,25.57652283,0.48341712,0.56292504,2.55182457,5.67088242,0.63157895,2.81674616,0.01970689,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38993765,30.06221008,0.55374092,0.39926273,25.53852463,0.46637475,0.61643076,2.52923775,5.66064617,0.63157895,2.81674616,0.01994503,1.0,0.0,0.0,15.78947368,0.0,0.0
0.38999552,30.07837296,0.55371261,0.40336946,25.61994934,0.46637475,0.57778299,2.54726267,5.7172448,0.63157895,2.81674616,0.01977854,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39005338,30.0453434,0.55354017,0.40007284,25.61994934,0.45825782,0.54488277,2.64055753,5.69316071,0.63157895,2.81674616,0.01983123,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39011125,30.21487427,0.55395371,0.39908206,25.75671768,0.45825782,0.54488277,2.6143198,5.68292446,0.63157895,2.81674616,0.01993028,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39016912,30.35567856,0.55366027,0.39744473,25.67421722,0.46215564,0.55767822,2.57952833,5.75036115,0.63157895,2.81674616,0.02018949,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39022699,30.44875717,0.55342156,0.401916,25.66662598,0.46215564,0.55699128,2.62112713,5.77324125,0.63157895,2.81674616,0.02006936,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39028487,30.49172783,0.55430478,0.40186146,25.73946381,0.45766607,0.52259368,2.61507082,5.76420972,0.63157895,2.81674616,0.02006515,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39034274,30.36607552,0.55397391,0.40525484,25.54366302,0.45766607,0.49620166,2.61507082,5.77444596,0.63157895,2.81674616,0.01999982,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39040061,30.47051048,0.55364966,0.40317592,25.56141281,0.46730709,0.48956475,2.63391018,5.76601588,0.63157895,2.81674616,0.02011573,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39045847,30.51600838,0.55364805,0.40047616,25.40644455,0.46060562,0.48956475,2.65034223,5.7599945,0.63157895,2.81674616,0.02015998,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39051634,30.42945099,0.55420661,0.40262651,25.40644455,0.45772937,0.48578259,2.64747047,5.68593461,0.63157895,2.81674616,0.01994924,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39057421,30.1162281,0.55387676,0.40438554,25.40644999,0.45872542,0.4740414,2.66091418,5.65833942,0.63157895,2.82280431,0.02000482,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39063209,30.05523682,0.55366755,0.4029192,25.42720032,0.45872542,0.4740414,2.64081144,5.66195916,0.63157895,2.82280431,0.01985487,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39068996,29.92072678,0.55473846,0.40445039,25.38368225,0.63245958,0.46370345,2.64713979,5.64084025,0.63157895,2.82280431,0.01971549,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39074783,29.86613655,0.5543381,0.40321791,25.30194473,0.58788007,0.45754337,2.66514802,5.64989157,0.63157895,2.82280431,0.01984431,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3908057,29.94367599,0.55434769,0.40073097,25.35079193,0.55599356,0.45117813,2.67496061,5.70118142,0.63157895,2.82280431,0.01981686,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39086356,29.9684391,0.55430812,0.40008458,25.43528366,0.55599356,0.44100577,2.6808846,5.65230509,0.63157895,2.82280431,0.01974717,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39092144,29.9475193,0.55461556,0.40546381,25.31808472,0.47382933,0.43623456,2.6857419,5.67463129,0.63157895,2.82280431,0.01968592,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39097932,29.84250259,0.55308056,0.40499988,25.31808472,0.47382933,0.43993822,2.67619133,5.66376956,0.63157895,2.82280431,0.01969437,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39103719,29.85232735,0.55363631,0.4071945,25.13264084,0.46228313,0.49424031,2.67424941,5.61247971,0.63157895,2.82280431,0.01972816,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39109505,29.75222015,0.55335873,0.40453812,25.13264084,0.45146236,0.50005001,2.69407248,5.59377432,0.63157895,2.82280431,0.01968803,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39115292,29.78720665,0.55401045,0.40238425,25.20117187,0.44371068,0.49441698,2.71985817,5.6287723,0.63157895,2.82280431,0.01975984,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3912108,29.90142059,0.55384499,0.40488294,25.14215851,0.44371068,0.48756525,2.73191023,5.63842673,0.63157895,2.82280431,0.01970281,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39126866,29.86815071,0.55414969,0.39719638,25.27235794,0.83983928,0.47392169,2.73191023,5.58756686,0.63157895,2.80755747,0.01966361,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39132654,29.92640686,0.55339193,0.40194076,25.41998672,1.48344147,0.47017094,2.81039929,5.6019701,0.63157895,2.80755747,0.01963,1.0,0.0,0.0,15.78947368,0.0,0.0
0.3913844,29.92237473,0.55479664,0.40626171,25.50267792,1.48344147,0.44966558,2.81039929,5.63917953,0.63157895,2.80755747,0.01969932,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39144227,29.90093422,0.55359519,0.40219468,25.34509277,1.25885856,0.43442869,2.81039999,5.5947683,0.63157895,2.80755747,0.01953338,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39150014,29.83792496,0.5534097,0.40000105,25.34509277,1.25885856,0.42425501,2.90307117,5.59416845,0.63157895,2.80755747,0.01967411,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39155802,29.92284584,0.55357075,0.40073946,25.65449524,1.25885999,0.41449282,2.86044693,5.62957761,0.63157895,2.80755747,0.01959429,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39161589,29.84975243,0.55325252,0.40272257,25.35879898,0.58674902,0.50177801,2.86044693,5.62237509,0.63157895,2.80755747,0.0196363,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39167375,29.91860771,0.55340421,0.39902887,25.35879898,0.51424092,0.46587157,2.85876155,5.64938167,0.63157895,2.80755747,0.01984215,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39173162,29.98220253,0.55326694,0.40165016,25.17519569,0.51424092,0.43713325,2.85876155,5.61217295,0.63157895,2.80755747,0.01969092,1.0,0.0,0.0,15.78947368,0.0,0.0
0.39178949,30.02069664,0.55347514,0.40421194,25.14177322,0.46982813,0.43713325,2.862324,5.69619338,0.63157895,2.80755747,0.01982115,1.0,0.0,0.0,15.78947368,0.0,0.0
